"Category","CDDB_ID","TrackNumber","TrackName","TrackSeconds","mm:ss","TrackOffset","Notes"
"rock","c00b940e","8","Maricon Puto","46","00:46","112275",""
"rock","c00b940e","9","I","229","03:49","115737",""
"rock","c00b940e","10","Clock","179","02:59","132940",""
"rock","c00b940e","11","My Frustration","239","03:59","146367",""
"rock","c00b940e","12","Amir Of The Desert","45","00:45","164295",""
"rock","c00b940e","13","Dreamtime","223","03:43","167677",""
"rock","c00b940e","14","Pig","506","08:26","184427",""
"rock","c00d5d0f","1","The Return of Sathington Willoughby","304","05:04","150",""
"rock","c00d5d0f","2","Fisticuffs","265","04:25","22990",""
"rock","c00d5d0f","3","Golden Boy","185","03:05","42880",""
"rock","c00d5d0f","4","Over The Falls","162","02:42","56800",""
"rock","c00d5d0f","5","Shake Hands With Beef","242","04:02","68952",""
"rock","c00d5d0f","6","Camelback Cinema","240","04:00","87170",""
"rock","c00d5d0f","7","Hats Off","117","01:57","105197",""
"rock","c00d5d0f","8","Puddin' Taine","217","03:37","114035",""
"rock","c00d5d0f","9","Bob's Party Time Lounge","283","04:43","130380",""
"rock","c00d5d0f","10","Duchess And The Proverbial Mind Spread","210","03:30","151667",""
"rock","c00d5d0f","11","Restin' Bones","269","04:29","167417",""
"rock","c00d5d0f","12","Coddingtown","172","02:52","187632",""
"rock","c00d5d0f","13","Kalamazoo","211","03:31","200570",""
"rock","c00d5d0f","14","The Chastising Of Renegade","304","05:04","216407",""
"rock","c00d5d0f","15","Arnie","233","03:53","239207",""
"rock","c0118b0e","1","Finding My Way","307","05:07","182",""
"rock","c0118b0e","2","Working Man","431","07:11","23267",""
"rock","c0118b0e","3","Fly By Night","201","03:21","55655",""
"rock","c0118b0e","4","Anthem","264","04:24","70767",""
"rock","c0118b0e","5","Bastille Day","279","04:39","90575",""
"rock","c0118b0e","6","Lakeside Park","250","04:10","111500",""
"rock","c0118b0e","7","2112 - (a) Overture (b) The Temples Of Syrinx","407","06:47","130262",""
"rock","c0118b0e","8","What You're Doing (Live)","341","05:41","160810",""
"rock","c0118b0e","9","A Farewell To Kings","352","05:52","186400",""
"rock","c0118b0e","10","Closer To The Heart","174","02:54","212855",""
"rock","c0118b0e","11","The Trees","280","04:40","225972",""
"rock","c0118b0e","12","La Villa Strangiato","576","09:36","247040",""
"rock","c0118b0e","13","Freewill","325","05:25","290290",""
"rock","c0118b0e","14","The Spirit Of Radio","297","04:57","314680",""
"rock","c1125b10","1","Here To Stay","271","04:31","150",""
"rock","c1125b10","2","Make Believe","277","04:37","20477",""
"rock","c1125b10","3","Blame","230","03:50","41260",""
"rock","c1125b10","4","Hollow Life","249","04:09","58582",""
"rock","c1125b10","5","Bottled Up Inside","240","04:00","77267",""
"rock","c1125b10","6","Thoughtless","273","04:33","95272",""
"rock","c1125b10","7","Hating","310","05:10","115747",""
"rock","c1125b10","8","One More Time","279","04:39","139035",""
"rock","c1125b10","9","Alone I Break","256","04:16","159992",""
"rock","c1125b10","10","Embrace","267","04:27","179257",""
"rock","c1125b10","11","Beat It Upright","255","04:15","199282",""
"rock","c1125b10","12","Wake Up Hate","192","03:12","218447",""
"rock","c1125b10","13","I'm Hiding","237","03:57","232890",""
"rock","c1125b10","14","No One's There","305","05:05","250700",""
"rock","c1125b10","15","Here To Stay (Remix)","412","06:52","273647",""
"rock","c1125b10","16","(data track)","640","10:40","304561",""
"rock","c20db40f","1","Twist","49","00:49","150",""
"rock","c20db40f","2","Chi","234","03:54","3835",""
"rock","c20db40f","3","Lost","175","02:55","21450",""
"rock","c20db40f","4","Swallow","218","03:38","34577",""
"rock","c20db40f","5","Porno Creep","121","02:01","50977",""
"rock","c20db40f","6","Good God","200","03:20","60055",""
"rock","c20db40f","7","Mr. Rogers","310","05:10","75122",""
"rock","c20db40f","8","K@#0%!","182","03:02","98415",""
"rock","c20db40f","9","No Place To Hide","211","03:31","112107",""
"rock","c20db40f","10","Wicked","240","04:00","127992",""
"rock","c20db40f","11","A.D.I.D.A.S.","152","02:32","146027",""
"rock","c20db40f","12","Lowrider","58","00:58","157487",""
"rock","c20db40f","13","Ass Itch","219","03:39","161840",""
"rock","c20db40f","14","Kill You","669","11:09","178302",""
"rock","c20db40f","15","(Data Track)","463","07:43","228491",""
"rock","c20e460e","1","Because Of Me","216","03:36","150",""
"rock","c20e460e","2","Remedy","207","03:27","16363",""
"rock","c20e460e","3","Truth","230","03:50","31904",""
"rock","c20e460e","4","The Gift","334","05:34","49182",""
"rock","c20e460e","5","Burrito","231","03:51","74246",""
"rock","c20e460e","6","Given","226","03:46","91576",""
"rock","c20e460e","7","Never Leave","299","04:59","108577",""
"rock","c20e460e","8","World Falls Away","280","04:40","131014",""
"rock","c20e460e","9","Tongue","245","04:05","152023",""
"rock","c20e460e","10","I'm The One","169","02:49","170465",""
"rock","c20e460e","11","Simplest Mistake","328","05:28","183174",""
"rock","c20e460e","12","Diseased","219","03:39","207793",""
"rock","c20e460e","13","Plastic Man","527","08:47","224290",""
"rock","c20e460e","14","(hidden track)","137","02:17","263880",""
"rock","c20e810e","1","Haunted","244","04:04","150",""
"rock","c20e810e","2","Going Under","237","03:57","18521",""
"rock","c20e810e","3","Taking Over Me","237","03:57","36325",""
"rock","c20e810e","4","Everybody's Fool","220","03:40","54120",""
"rock","c20e810e","5","Thoughtless","277","04:37","70634",""
"rock","c20e810e","6","My Last Breath","233","03:53","91417",""
"rock","c20e810e","7","Farther Away","302","05:02","108895",""
"rock","c20e810e","8","Breathe No More","213","03:33","131592",""
"rock","c20e810e","9","My Immortal","278","04:38","147631",""
"rock","c20e810e","10","Bring Me To Life","283","04:43","168499",""
"rock","c20e810e","11","Tourniquet","257","04:17","189781",""
"rock","c20e810e","12","Imaginary","325","05:25","209094",""
"rock","c20e810e","13","Whisper","345","05:45","233490",""
"rock","c20e810e","14","Missing (Album Version)","256","04:16","259423",""
"rock","c307dd0e","1","Bone Machine","182","03:02","182",""
"rock","c307dd0e","2","Break My Body","125","02:05","13862",""
"rock","c307dd0e","3","Something Against You","107","01:47","23272",""
"rock","c307dd0e","4","Broken Face","90","01:30","31362",""
"rock","c307dd0e","5","Gigantic","234","03:54","38122",""
"rock","c307dd0e","6","River Euphrates","153","02:33","55740",""
"rock","c307dd0e","7","Where Is My Mind?","233","03:53","67257",""
"rock","c307dd0e","8","Cactus","136","02:16","84775",""
"rock","c307dd0e","9","Tony's Theme","112","01:52","95030",""
"rock","c307dd0e","10","Oh My Golly!","107","01:47","103450",""
"rock","c307dd0e","11","You Fuckin' DIE! I said..","47","00:47","111492","This is a hidden track."
"rock","c307dd0e","12","Vamos","258","04:18","115032",""
"rock","c307dd0e","13","I'm Amazed","102","01:42","134432",""
"rock","c307dd0e","14","Brick Is Red","120","02:00","142085",""
"rock","c30fa30e","1","When We Dance","359","05:59","150","From 'Fields Of Gold - The Very Best Of Sting 1984-1994'\nReleased: November 1994"
"rock","c30fa30e","2","If You Love Somebody Set Them Free","255","04:15","27147","From 'The Drem Of The Blue Turtles'\nReleased: June 1985"
"rock","c30fa30e","3","Fields Of Gold","219","03:39","46332","From 'Ten Summoner's Tales'\nReleased: March 1993"
"rock","c30fa30e","4","All This Time","295","04:55","62757","From 'The Soul Cages'\nReleased: January 1991"
"rock","c30fa30e","5","Fortress Around Your Heart","276","04:36","84917","From 'The Drem Of The Blue Turtles'\nReleased: June 1985"
"rock","c30fa30e","6","Be Still My Beating Heart","332","05:32","105677","From '...Nothing Like The Sun'\nReleased: October 1987"
"rock","c30fa30e","7","They Dance Alone (Cueca Solo)","430","07:10","130627","From '...Nothing Like The Sun'\nReleased: October 1987"
"rock","c30fa30e","8","If I Ever Lose My Faith In You","271","04:31","162947","From 'Ten Summoner's Tales'\nReleased: March 1993"
"rock","c30fa30e","9","Fragile","233","03:53","183340","From '...Nothing Like The Sun'\nReleased: October 1987"
"rock","c30fa30e","10","Why Should I Cry For You","290","04:50","200835","From 'The Soul Cages'\nReleased: January 1991"
"rock","c30fa30e","11","Englishman In New York","267","04:27","222587","From '...Nothing Like The Sun'\nReleased: October 1987"
"rock","c30fa30e","12","We'll Be Together","231","03:51","242642","From '...Nothing Like The Sun'\nReleased: October 1987"
"rock","c30fa30e","13","Russians","238","03:58","259967","From 'The Drem Of The Blue Turtles'\nReleased: June 1985"
"rock","c30fa30e","14","This Cowboy Song","300","05:00","277852","From 'Fields Of Gold - The Very Best Of Sting 1984-1994'\nReleased: November 1994"
"rock","c4095b0e","1","Down","173","02:53","182",""
"rock","c4095b0e","2","Random","187","03:07","13170",""
"rock","c4095b0e","3","Jackolantern's Weather","204","03:24","27210",""
"rock","c4095b0e","4","All Mixed Up","182","03:02","42522",""
"rock","c4095b0e","5","Hive","179","02:59","56175",""
"rock","c4095b0e","6","Guns (Are For Pussies)","136","02:16","69635",""
"rock","c4095b0e","7","Misdirected Hostility","179","02:59","79905",""
"rock","c4095b0e","8","Purpose","164","02:44","93395",""
"rock","c4095b0e","9","Loco","113","01:53","105747",""
"rock","c4095b0e","10","Brodels","212","03:32","114242",""
"rock","c4095b0e","11","Don't Stay Home","163","02:43","130180",""
"rock","c4095b0e","12","DLMD","133","02:13","142465",""
"rock","c4095b0e","13","Sweet","195","03:15","152477",""
"rock","c4095b0e","14","T & P Combo","168","02:48","167112",""
"rock","c40f810e","1","Bleed The Freak","273","04:33","150",""
"rock","c40f810e","2","Queen Of The Rodeo","280","04:40","20672",""
"rock","c40f810e","3","Angry Chair","262","04:22","41742",""
"rock","c40f810e","4","Man In The Box","297","04:57","61427",""
"rock","c40f810e","5","Love, Hate. Love","467","07:47","83710",""
"rock","c40f810e","6","Rooster","408","06:48","118752",""
"rock","c40f810e","7","Would","228","03:48","149372",""
"rock","c40f810e","8","Junkhead","320","05:20","166537",""
"rock","c40f810e","9","Dirt","323","05:23","190600",""
"rock","c40f810e","10","Them Bones","159","02:39","214855",""
"rock","c40f810e","11","God Am","238","03:58","226827",""
"rock","c40f810e","12","Again","263","04:23","244742",""
"rock","c40f810e","13","A Little Bitter","231","03:51","264517",""
"rock","c40f810e","14","Dam That River","212","03:32","281897",""
"rock","c50efc0e","1","Where Boys Fear To Tread","262","04:22","150",""
"rock","c50efc0e","2","Bodies","252","04:12","19855",""
"rock","c50efc0e","3","Thirty-Three","250","04:10","38762",""
"rock","c50efc0e","4","In The Arms Of Sleep","252","04:12","57567",""
"rock","c50efc0e","5","1979","265","04:25","76495",""
"rock","c50efc0e","6","Tales Of A Scorched Earth","226","03:46","96437",""
"rock","c50efc0e","7","Thru The Eyes Of Ruby","458","07:38","113387",""
"rock","c50efc0e","8","Stumbleine","174","02:54","147755",""
"rock","c50efc0e","9","X.Y.U.","427","07:07","160840",""
"rock","c50efc0e","10","We Only Come Out At Night","245","04:05","192875",""
"rock","c50efc0e","11","Beautiful","258","04:18","211277",""
"rock","c50efc0e","12","Lily (My One And Only)","211","03:31","230660",""
"rock","c50efc0e","13","By Starlight","288","04:48","246552",""
"rock","c50efc0e","14","Farewell And Goodnight","262","04:22","268167",""
"rock","c60c7c10","1","Dead","72","01:12","150",""
"rock","c60c7c10","2","Falling Away From Me","270","04:30","5592",""
"rock","c60c7c10","3","Trash","207","03:27","25895",""
"rock","c60c7c10","4","4 U","102","01:42","41430",""
"rock","c60c7c10","5","Beg For Me","233","03:53","49082",""
"rock","c60c7c10","6","Make Me Bad","235","03:55","66625",""
"rock","c60c7c10","7","It's Gonna Go Away","90","01:30","84287",""
"rock","c60c7c10","8","Wake Up","247","04:07","91100",""
"rock","c60c7c10","9","Am I Going Crazy","59","00:59","109692",""
"rock","c60c7c10","10","Hey Daddy","224","03:44","114140",""
"rock","c60c7c10","11","Somebody Someone","227","03:47","130980",""
"rock","c60c7c10","12","No Way","248","04:08","148040",""
"rock","c60c7c10","13","Let's Get This Party Started","221","03:41","166642",""
"rock","c60c7c10","14","Wish You Could Be Me","67","01:07","183237",""
"rock","c60c7c10","15","Counting","217","03:37","188270",""
"rock","c60c7c10","16","Dirty","469","07:49","204615",""
"rock","c612810d","1","The Grudge","516","08:36","150",""
"rock","c612810d","2","Eon Blue Apocalypse","64","01:04","38870",""
"rock","c612810d","3","The Patient","433","07:13","43725",""
"rock","c612810d","4","Mantra","72","01:12","76272",""
"rock","c612810d","5","Schism","407","06:47","81717",""
"rock","c612810d","6","Parabol","184","03:04","112285",""
"rock","c612810d","7","Parabola","363","06:03","126117",""
"rock","c612810d","8","Ticks & Leeches","490","08:10","153382",""
"rock","c612810d","9","Lateralus","564","09:24","190135",""
"rock","c612810d","10","Disposition","286","04:46","232447",""
"rock","c612810d","11","Reflection","667","11:07","253902",""
"rock","c612810d","12","Triad","526","08:46","303980",""
"rock","c612810d","13","Faaip De Oiad","159","02:39","343470",""
"rock","c70cb70f","1","Can't Keep","219","03:39","150",""
"rock","c70cb70f","2","Save You","230","03:50","16600",""
"rock","c70cb70f","3","Love Boat Captain","276","04:36","33852",""
"rock","c70cb70f","4","Cropduster","231","03:51","54580",""
"rock","c70cb70f","5","Ghost","195","03:15","71965",""
"rock","c70cb70f","6","I Am Mine","215","03:35","86592",""
"rock","c70cb70f","7","Thumbing My Way","250","04:10","102765",""
"rock","c70cb70f","8","You Are","270","04:30","121525",""
"rock","c70cb70f","9","Get Right","158","02:38","141832","In the liner notes, this is named 'Wanted To Get Right'.\nIt is named 'Get Right' on the back of the CD case, and on the official Pearl Jam website, www.pearljam.com"
"rock","c70cb70f","10","Green Disease","161","02:41","153720",""
"rock","c70cb70f","11","Help Help","215","03:35","165807",""
"rock","c70cb70f","12","Bushleaguer","237","03:57","181932",""
"rock","c70cb70f","13","1/2 Full","250","04:10","199737",""
"rock","c70cb70f","14","Arc","65","01:05","218555",""
"rock","c70cb70f","15","All Or None","277","04:37","223467",""
"rock","c8097e10","1","Dead Leaves And The Dirty Ground","183","03:03","150",""
"rock","c8097e10","2","Hotel Yorba","130","02:10","13945",""
"rock","c8097e10","3","I'm Finding It Harder To Be A Gentleman","174","02:54","23720",""
"rock","c8097e10","4","Fell In Love With A Girl","110","01:50","36795",""
"rock","c8097e10","5","Expecting","123","02:03","45052",""
"rock","c8097e10","6","Little Room","50","00:50","54297",""
"rock","c8097e10","7","The Union Forever","206","03:26","58075",""
"rock","c8097e10","8","The Same Boy You've Always Known","189","03:09","73550",""
"rock","c8097e10","9","We're Going To Be Friends","142","02:22","87775",""
"rock","c8097e10","10","Offend In Every Way","186","03:06","98442",""
"rock","c8097e10","11","I Think I Smell A Rat","124","02:04","112410",""
"rock","c8097e10","12","Aluminum","139","02:19","121750",""
"rock","c8097e10","13","I Can't Wait","218","03:38","132187",""
"rock","c8097e10","14","Now Mary","107","01:47","148602",""
"rock","c8097e10","15","I Can Learn","211","03:31","156640",""
"rock","c8097e10","16","This Protector","131","02:11","172525",""
"rock","c80bc50d","1","Straight Out Of Line","259","04:19","150",""
"rock","c80bc50d","2","Faceless","215","03:35","19575",""
"rock","c80bc50d","3","Changes","259","04:19","35765",""
"rock","c80bc50d","4","Make Me Believe","248","04:08","55260",""
"rock","c80bc50d","5","I Stand Alone","246","04:06","73900",""
"rock","c80bc50d","6","Re-Align","260","04:20","92352",""
"rock","c80bc50d","7","I Fucking Hate You","247","04:07","111915",""
"rock","c80bc50d","8","Releasing The Demons","252","04:12","130443",""
"rock","c80bc50d","9","Dead And Broken","251","04:11","149393",""
"rock","c80bc50d","10","I Am","239","03:59","168245",""
"rock","c80bc50d","11","The Awakening","89","01:29","186215",""
"rock","c80bc50d","12","Serenity","426","07:06","192913",""
"rock","c80bc50d","13","(Data Track)","16","00:16","224898",""
"rock","c80de90e","1","Dodo","297","04:57","150",""
"rock","c80de90e","2","So Damn Lucky","274","04:34","22473",""
"rock","c80de90e","3","Gravedigger","233","03:53","43024",""
"rock","c80de90e","4","Some Devil","244","04:04","60502",""
"rock","c80de90e","5","Trouble","344","05:44","78864",""
"rock","c80de90e","6","Grey Blue Eyes","181","03:01","104699",""
"rock","c80de90e","7","Save Me","273","04:33","118312",""
"rock","c80de90e","8","Stay Or Leave","242","04:02","138809",""
"rock","c80de90e","9","An' Another Thing","330","05:30","157000",""
"rock","c80de90e","10","Oh","168","02:48","181824",""
